Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition 
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text(`${this.textSize}`)","ArkTS","entry\src\main\ets\pages\Settings.ets:150","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:150","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_item_spacing'))","ArkTS","entry\src\main\ets\pages\Settings.ets:178","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:178","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text(`${this.itemSpacing}`)","ArkTS","entry\src\main\ets\pages\Settings.ets:182","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:182","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_item_height'))","ArkTS","entry\src\main\ets\pages\Settings.ets:210","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:210","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text(`${this.itemHeight}`)","ArkTS","entry\src\main\ets\pages\Settings.ets:214","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:214","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text('实时预览')","ArkTS","entry\src\main\ets\pages\Settings.ets:241","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:241","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_back'))","ArkTS","entry\src\main\ets\pages\Settings.ets:32","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:32","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_title'))","ArkTS","entry\src\main\ets\pages\Settings.ets:39","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:39","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_text_color'))","ArkTS","entry\src\main\ets\pages\Settings.ets:55","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:55","","26.0.0(26)","declare const Text: TextInterface"
"declare const Text: TextInterface","UX视觉布局变更","harmonyos_behavior_changes/HarmonyOS_26.0.0(26)_Beta1.json","Text","","Text($r('app.string.settings_pressed_text_color'))","ArkTS","entry\src\main\ets\pages\Settings.ets:85","declare const Text: TextInterface@entry\src\main\ets\pages\Settings.ets:85","","26.0.0(26)","declare const Text: TextInterface"
"declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult@entry\src\main\ets\pages\Index.ets:105","","6.0.0(20)","declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult"
"declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.0(20)","declare type AccessibilityActionInterceptCallback = (action: AccessibilityAction) => AccessibilityActionInterceptResult"
"declare type AccessibilityFocusCallback = (isFocus: boolean) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AccessibilityFocusCallback = (isFocus: boolean) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type AccessibilityFocusCallback = (isFocus: boolean) => void"
"declare type AccessibilityFocusCallback = (isFocus: boolean) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AccessibilityFocusCallback = (isFocus: boolean) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type AccessibilityFocusCallback = (isFocus: boolean) => void"
"declare type AccessibilityTransparentCallback = (event: TouchEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AccessibilityTransparentCallback = (event: TouchEvent) => void@entry\src\main\ets\pages\Index.ets:105","","6.0.0(20)","declare type AccessibilityTransparentCallback = (event: TouchEvent) => void"
"declare type AccessibilityTransparentCallback = (event: TouchEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AccessibilityTransparentCallback = (event: TouchEvent) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.0(20)","declare type AccessibilityTransparentCallback = (event: TouchEvent) => void"
"declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type AnimationEndHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void"
"declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type AnimationStartHandler = (index: number, targetIndex: number, event: SwiperAnimationEvent) => void"
"declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void"
"declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type ArcScrollIndexHandler = (start: number, end: number, center: number) => void"
"declare type ArcSliderChangeHandler = (progress: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type ArcSliderChangeHandler = (progress: number) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type ArcSliderChangeHandler = (progress: number) => void"
"declare type ArcSliderChangeHandler = (progress: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type ArcSliderChangeHandler = (progress: number) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type ArcSliderChangeHandler = (progress: number) => void"
"declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void"
"declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type ArcSliderEnlargeHandler = (isEnlarged: boolean) => void"
"declare type ArcSliderTouchHandler = (event: TouchEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type ArcSliderTouchHandler = (event: TouchEvent) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type ArcSliderTouchHandler = (event: TouchEvent) => void"
"declare type ArcSliderTouchHandler = (event: TouchEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type ArcSliderTouchHandler = (event: TouchEvent) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type ArcSliderTouchHandler = (event: TouchEvent) => void"
"declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void@entry\src\main\ets\pages\Index.ets:105","","26.0.0 Beta2","declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void"
"declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","26.0.0 Beta2","declare type AreaChangeCallback = (oldValue: Area, newValue: Area) => void"
"declare type BuilderCallback = (...args: Args) => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type BuilderCallback = (...args: Args) => void@entry\src\main\ets\pages\Index.ets:105","","6.0.2(22)","declare type BuilderCallback = (...args: Args) => void"
"declare type BuilderCallback = (...args: Args) => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type BuilderCallback = (...args: Args) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.2(22)","declare type BuilderCallback = (...args: Args) => void"
"declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>@entry\src\main\ets\pages\Index.ets:105","","6.0.0(20)","declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>"
"declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.0(20)","declare type BusinessError<T> = import('../api/@ohos.base').BusinessError<T>"
"declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier@entry\src\main\ets\pages\Index.ets:105","","5.0.3(15)","declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier"
"declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier@ohos_library\src\main\ets\components\SideBar.ets:159","","5.0.3(15)","declare type CommonModifier = import('../api/arkui/CommonModifier').CommonModifier"
"declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean@entry\src\main\ets\pages\Index.ets:105","","5.0.3(15)","declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean"
"declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean@ohos_library\src\main\ets\components\SideBar.ets:159","","5.0.3(15)","declare type ContentWillScrollCallback = (result: SwiperContentWillScrollResult) => boolean"
"declare type CustomBuilderT<T> = (t: T) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type CustomBuilderT<T> = (t: T) => void@entry\src\main\ets\pages\Index.ets:105","","6.1.0(23)","declare type CustomBuilderT<T> = (t: T) => void"
"declare type CustomBuilderT<T> = (t: T) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type CustomBuilderT<T> = (t: T) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","6.1.0(23)","declare type CustomBuilderT<T> = (t: T) => void"
"declare type CustomBuilderWithId = (id: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type CustomBuilderWithId = (id: number) => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type CustomBuilderWithId = (id: number) => void"
"declare type CustomBuilderWithId = (id: number) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type CustomBuilderWithId = (id: number) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type CustomBuilderWithId = (id: number) => void"
"declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams@entry\src\main\ets\pages\Index.ets:105","","6.0.0(20)","declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams"
"declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.0(20)","declare type DataLoadParams = import('../api/@ohos.data.unifiedDataChannel').default.DataLoadParams"
"declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams@entry\src\main\ets\pages\Index.ets:105","","5.0.3(15)","declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams"
"declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams@ohos_library\src\main\ets\components\SideBar.ets:159","","5.0.3(15)","declare type DataSyncOptions = import('../api/@ohos.data.unifiedDataChannel').default.GetDataParams"
"declare type DidScrollCallback = (yOffset: number) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type DidScrollCallback = (yOffset: number) => void@entry\src\main\ets\pages\Index.ets:105","","6.1.0(23)","declare type DidScrollCallback = (yOffset: number) => void"
"declare type DidScrollCallback = (yOffset: number) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type DidScrollCallback = (yOffset: number) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","6.1.0(23)","declare type DidScrollCallback = (yOffset: number) => void"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@entry\src\main\ets\pages\Index.ets:105","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@entry\src\main\ets\pages\Index.ets:105","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@entry\src\main\ets\pages\Index.ets:105","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@entry\src\main\ets\pages\Index.ets:105","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@ohos_library\src\main\ets\components\SideBar.ets:159","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type FinishAnimationHandler = () => void@entry\src\main\ets\pages\Index.ets:105","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type FinishAnimationHandler = () => void@ohos_library\src\main\ets\components\SideBar.ets:159","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@entry\src\main\ets\pages\Index.ets:105","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@ohos_library\src\main\ets\components\SideBar.ets:159","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@entry\src\main\ets\pages\Index.ets:105","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@ohos_library\src\main\ets\components\SideBar.ets:159","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","if (item.type === ITEM_TYPE_HEADER) {","ArkTS","entry\src\main\ets\pages\Index.ets:105","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@entry\src\main\ets\pages\Index.ets:105","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","","const type = event.type;","ArkTS","ohos_library\src\main\ets\components\SideBar.ets:159","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@ohos_library\src\main\ets\components\SideBar.ets:159","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
